Step	E_el	E_frac	E_tot
186	2.237037e+02	6.404239e-04	2.237044e+02
187	2.269398e+02	6.429831e-04	2.269404e+02
188	2.293734e+02	6.503908e-04	2.293741e+02
189	2.318200e+02	6.538546e-04	2.318207e+02
190	2.355306e+02	6.563330e-04	2.355312e+02
191	2.381365e+02	6.626832e-04	2.381372e+02
192	2.406367e+02	6.714238e-04	2.406374e+02
193	2.438138e+02	6.760196e-04	2.438145e+02
194	2.480736e+02	6.785478e-04	2.480743e+02
195	2.513007e+02	6.791945e-04	2.513014e+02
196	2.545550e+02	6.816022e-04	2.545557e+02
197	2.571700e+02	6.817242e-04	2.571706e+02
198	2.607308e+02	6.817238e-04	2.607315e+02
199	2.633711e+02	6.817357e-04	2.633718e+02
200	2.660247e+02	6.818599e-04	2.660254e+02
